company,model,fuel_type,seller_type,transmission,owner,car_age,avg_km_per_year,km_driven_log,model_cluster,company_fuel_owner,km_carage_interact,predicted_price,actual_price
Hyundai,i20 Active 1.4,Diesel,Individual,Manual,Second Owner,10,5000.0,10.819798284210286,7,Hyundai_Diesel_Second Owner,108.19798284210286,170540180.0,186050000
Maruti,Alto LX BSIII,Petrol,Dealer,Manual,Multiple Owners,17,4000.0,11.127277689932466,14,Maruti_Petrol_Multiple Owners,189.16372072885193,41189264.0,36600000
Mahindra,Bolero 2011-2019 ZLX,Diesel,Individual,Manual,First Owner,13,10384.615384615385,11.813037464800539,12,Mahindra_Diesel_First Owner,153.56948704240702,134335220.0,137250000
Toyota,Etios Diesel TRD,Diesel,Individual,Manual,Second Owner,13,9230.76923076923,11.695255355062795,12,Toyota_Diesel_Second Owner,152.03831961581633,128160780.0,84790000
Hyundai,i20 Era 1.4,Diesel,Dealer,Manual,First Owner,9,6248.777777777777,10.937383526484547,9,Hyundai_Diesel_First Owner,98.43645173836093,166109340.0,173850000
Chevrolet,Tavera Neo LS,Diesel,Individual,Manual,Second Owner,14,8571.42857142857,11.695255355062795,12,Chevrolet_Diesel_Second Owner,163.73357497087912,80832270.0,106750000
Maruti,Wagon R LXI,Petrol,Individual,Manual,First Owner,9,7777.777777777777,11.156264806643742,2,Maruti_Petrol_First Owner,100.40638325979369,109639490.0,106750000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,First Owner,8,9375.0,11.225256725762893,8,Maruti_Diesel_First Owner,89.80205380610315,188196380.0,198250000
Hyundai,Grand i10 Sportz,Petrol,Individual,Manual,First Owner,9,2888.8888888888887,10.165890277802454,2,Hyundai_Petrol_First Owner,91.49301250022208,135050700.0,149450000
Mahindra,Quanto C8,Diesel,Individual,Manual,Second Owner,12,10000.0,11.695255355062795,4,Mahindra_Diesel_Second Owner,140.34306426075352,110342296.0,91500000
Maruti,Alto LXI,Petrol,Individual,Manual,Second Owner,20,2000.0,10.596659732783579,3,Maruti_Petrol_Second Owner,211.93319465567157,35964070.0,27450000
Hyundai,Verna 1.4 CRDi,Diesel,Individual,Manual,Second Owner,11,10000.0,11.608244735642321,7,Hyundai_Diesel_Second Owner,127.69069209206553,153708540.0,140299695
Tata,Zest Quadrajet 1.3,Diesel,Individual,Manual,First Owner,8,8750.0,11.156264806643742,8,Tata_Diesel_First Owner,89.25011845314994,133369300.0,164700000
Ford,Classic 1.4 Duratorq,Diesel,Dealer,Manual,First Owner,11,10293.272727272728,11.637149932211884,7,Ford_Diesel_First Owner,128.00864925433072,114265720.0,106750000
Maruti,Alto 800 LX,Petrol,Individual,Manual,First Owner,8,5250.0,10.645448706505872,2,Maruti_Petrol_First Owner,85.16358965204698,98619020.0,76250000
Hyundai,i20 1.4 CRDi,Diesel,Individual,Manual,Second Owner,14,5000.0,11.156264806643742,12,Hyundai_Diesel_Second Owner,156.18770729301238,104640056.0,97600000
Chevrolet,Tavera Neo 3,Diesel,Individual,Manual,Second Owner,10,8000.0,11.289794413577894,7,Chevrolet_Diesel_Second Owner,112.89794413577894,175389200.0,183000000
Hyundai,Grand i10 1.2,Petrol,Individual,Manual,Second Owner,7,2857.1428571428573,9.90353755128617,6,Hyundai_Petrol_Second Owner,69.32476285900319,152982800.0,168055000
Toyota,Innova 2.5 G,Diesel,Individual,Manual,Second Owner,20,10000.0,12.206077645517674,3,Toyota_Diesel_Second Owner,244.12155291035347,103680940.0,94550000
Hyundai,Verna S,Petrol,Dealer,Manual,First Owner,13,4615.384615384615,11.002116507732017,5,Hyundai_Petrol_First Owner,143.0275146005162,85211130.0,126575000
Volkswagen,Ameo 1.5 TDI,Diesel,Individual,Manual,First Owner,8,5000.0,10.596659732783579,8,Volkswagen_Diesel_First Owner,84.77327786226863,174743940.0,175375000
Maruti,Celerio ZXI,Petrol,Individual,Manual,First Owner,11,4363.636363636364,10.778977123006351,1,Maruti_Petrol_First Owner,118.56874835306986,106909130.0,99125000
Hyundai,Xcent 1.1 CRDi,Diesel,Individual,Manual,Second Owner,11,8181.818181818182,11.407576060361786,7,Hyundai_Diesel_Second Owner,125.48333666397964,106358070.0,128100000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,First Owner,12,8333.333333333334,11.51293546492023,4,Maruti_Diesel_First Owner,138.15522557904274,134036950.0,167750000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,First Owner,11,6363.636363636364,11.156264806643742,7,Maruti_Diesel_First Owner,122.71891287308117,151768530.0,137250000
Maruti,SX4 VDI,Diesel,Individual,Manual,Second Owner,13,1923.076923076923,10.12667110305036,12,Maruti_Diesel_Second Owner,131.64672433965467,119547176.0,94550000
Tata,Safari Storme LX,Diesel,Individual,Manual,Second Owner,11,7045.454545454545,11.258046118484,7,Tata_Diesel_Second Owner,123.838507303324,160028560.0,164700000
Maruti,Alto K10 LXI,Petrol,Individual,Manual,First Owner,8,3750.0,10.308985993422082,2,Maruti_Petrol_First Owner,82.47188794737666,127250000.0,91500000
Ford,Figo Aspire 1.2,Petrol,Individual,Manual,First Owner,7,2028.5714285714287,9.561067663645012,6,Ford_Petrol_First Owner,66.92747364551508,183226270.0,167750000
Chevrolet,Beat LS,Petrol,Individual,Manual,First Owner,12,5833.333333333333,11.156264806643742,5,Chevrolet_Petrol_First Owner,133.8751776797249,64618250.0,61000000
Maruti,Swift Dzire VXI,Petrol,Individual,Manual,First Owner,11,3636.3636363636365,10.596659732783579,1,Maruti_Petrol_First Owner,116.56325706061936,142298100.0,144875000
Hyundai,Santro Asta BSIV,Petrol,Individual,Manual,First Owner,7,3571.4285714285716,10.12667110305036,6,Hyundai_Petrol_First Owner,70.88669772135252,166825710.0,152500000
Maruti,Swift Dzire VXI,Petrol,Individual,Manual,First Owner,7,2142.8571428571427,9.61587214452889,6,Maruti_Petrol_First Owner,67.31110501170222,190147760.0,198250000
Mahindra,Bolero 2011-2019 DI,Diesel,Individual,Manual,First Owner,12,5833.333333333333,11.156264806643742,4,Mahindra_Diesel_First Owner,133.8751776797249,139991780.0,152500000
Honda,City 1.5 S,Petrol,Individual,Manual,Multiple Owners,16,4287.5,11.136062390867204,13,Honda_Petrol_Multiple Owners,178.17699825387527,88262120.0,76250000
Honda,Jazz 1.5 VX,Diesel,Individual,Manual,First Owner,10,6000.0,11.002116507732017,7,Honda_Diesel_First Owner,110.02116507732018,185503020.0,160125000
Honda,City i DTEC,Diesel,Individual,Manual,First Owner,11,15181.818181818182,12.025755079404917,7,Honda_Diesel_First Owner,132.28330587345408,183104860.0,198250000
Maruti,Gypsy King Soft,Petrol,Individual,Manual,First Owner,8,2500.0,9.90353755128617,2,Maruti_Petrol_First Owner,79.22830041028936,143578020.0,152500000
Datsun,GO Plus T,Petrol,Individual,Manual,Multiple Owners,10,3500.0,10.463131911491967,1,Datsun_Petrol_Multiple Owners,104.63131911491968,97183040.0,79300000
Maruti,Swift ZDi,Diesel,Individual,Manual,Second Owner,11,6363.636363636364,11.156264806643742,7,Maruti_Diesel_Second Owner,122.71891287308117,152611820.0,134200000
Toyota,Innova 2.5 EV,Diesel,Dealer,Manual,First Owner,14,8710.07142857143,11.711300800836243,12,Toyota_Diesel_First Owner,163.9582112117074,187425150.0,152500000
Hyundai,EON Magna Plus,Petrol,Individual,Manual,First Owner,7,1428.5714285714287,9.210440366976517,6,Hyundai_Petrol_First Owner,64.47308256883562,114906120.0,99125000
Tata,Zest Revotron 1.2,Petrol,Individual,Manual,First Owner,10,5000.0,10.819798284210286,1,Tata_Petrol_First Owner,108.19798284210286,114163780.0,99125000
Hyundai,Verna 1.4 VTVT,Petrol,Individual,Manual,First Owner,11,3636.3636363636365,10.596659732783579,1,Hyundai_Petrol_First Owner,116.56325706061936,144810910.0,167750000
Maruti,Swift Glam,Petrol,Individual,Manual,Second Owner,18,4333.333333333333,11.264476926102367,14,Maruti_Petrol_Second Owner,202.7605846698426,35380330.0,51850000
Toyota,Etios GD,Diesel,Individual,Manual,First Owner,10,12500.0,11.736077016252437,7,Toyota_Diesel_First Owner,117.36077016252437,164743360.0,152500000
Maruti,Baleno Delta 1.3,Diesel,Individual,Manual,First Owner,7,8571.42857142857,11.002116507732017,8,Maruti_Diesel_First Owner,77.01481555412413,181165490.0,183000000
Hyundai,Elite i20 Magna,Petrol,Individual,Manual,First Owner,6,333.3333333333333,7.601402334583733,6,Hyundai_Petrol_First Owner,45.608414007502404,189227970.0,186050000
Maruti,Baleno Delta 1.2,Petrol,Dealer,Manual,First Owner,10,3324.3,10.411629578672917,1,Maruti_Petrol_First Owner,104.11629578672917,159512260.0,178425000
Hyundai,Xcent 1.2 Kappa,Petrol,Individual,Manual,First Owner,11,2727.2727272727275,10.308985993422082,1,Hyundai_Petrol_First Owner,113.39884592764291,112764056.0,146400000
Maruti,Wagon R VXI,Petrol,Dealer,Manual,First Owner,9,8264.555555555555,11.216969256066202,2,Maruti_Petrol_First Owner,100.95272330459582,118056480.0,122000000
Maruti,Alto K10 VXI,Petrol,Individual,Manual,First Owner,9,5555.555555555556,10.819798284210286,2,Maruti_Petrol_First Owner,97.37818455789258,88172310.0,97600000
Maruti,Wagon R AMT,Petrol,Individual,Automatic,First Owner,7,4285.714285714285,10.308985993422082,6,Maruti_Petrol_First Owner,72.16290195395457,143503680.0,136640000
Chevrolet,Spark 1.0 LT,Petrol,Individual,Manual,First Owner,13,5384.615384615385,11.156264806643742,5,Chevrolet_Petrol_First Owner,145.03144248636866,56355650.0,39650000
Maruti,Swift ZDi,Diesel,Individual,Manual,First Owner,11,8181.818181818182,11.407576060361786,7,Maruti_Diesel_First Owner,125.48333666397964,153413220.0,131150000
Datsun,GO T Option,Petrol,Individual,Manual,First Owner,10,2000.0,9.90353755128617,1,Datsun_Petrol_First Owner,99.0353755128617,101716190.0,83875000
Hyundai,i20 1.2 Magna,Petrol,Individual,Manual,First Owner,14,5000.0,11.156264806643742,11,Hyundai_Petrol_First Owner,156.18770729301238,89839620.0,67100000
Maruti,Swift 1.3 VXi,Petrol,Individual,Manual,First Owner,17,3529.4117647058824,11.002116507732017,14,Maruti_Petrol_First Owner,187.0359806314443,52295910.0,73200000
Maruti,Wagon R VXI,Petrol,Individual,Manual,First Owner,11,3181.818181818182,10.463131911491967,1,Maruti_Petrol_First Owner,115.09445102641163,97911470.0,91500000
Chevrolet,Spark 1.0 LT,Petrol,Individual,Manual,Second Owner,18,2222.222222222222,10.596659732783579,14,Chevrolet_Petrol_Second Owner,190.7398751901044,28627964.0,21960000
Hyundai,EON Sportz,Petrol,Individual,Manual,First Owner,7,2142.8571428571427,9.61587214452889,6,Hyundai_Petrol_First Owner,67.31110501170222,120384296.0,135420000
Mercedes-Benz,New C-Class 200,Petrol,Individual,Automatic,First Owner,18,6666.666666666667,11.695255355062795,14,Mercedes-Benz_Petrol_First Owner,210.5145963911303,98991280.0,152500000
Mahindra,TUV 300 T4,Diesel,Individual,Manual,First Owner,9,6666.666666666667,11.002116507732017,9,Mahindra_Diesel_First Owner,99.01904856958815,169569980.0,183000000
Ford,Figo 1.2P Ambiente,Petrol,Dealer,Manual,First Owner,14,1785.7142857142858,10.12667110305036,11,Ford_Petrol_First Owner,141.77339544270504,89123830.0,74725000
Mitsubishi,Lancer 2.0 GLd,Diesel,Individual,Manual,Multiple Owners,17,7058.823529411765,11.695255355062795,10,Mitsubishi_Diesel_Multiple Owners,198.8193410360675,71429080.0,50325000
Chevrolet,Beat Diesel LT,Diesel,Individual,Manual,Multiple Owners,11,6363.636363636364,11.156264806643742,7,Chevrolet_Diesel_Multiple Owners,122.71891287308117,66375356.0,48800000
Maruti,Swift Dzire VDi,Diesel,Individual,Manual,Multiple Owners,16,7500.0,11.695255355062795,0,Maruti_Diesel_Multiple Owners,187.12408568100471,75834130.0,68625000
Toyota,Etios Liva Diesel,Diesel,Individual,Manual,First Owner,12,5583.333333333333,11.112462823634855,4,Toyota_Diesel_First Owner,133.34955388361826,93839300.0,137250000
Mahindra,KUV 100 mFALCON,Petrol,Individual,Manual,First Owner,8,7375.0,10.985309671896763,2,Mahindra_Petrol_First Owner,87.8824773751741,117618800.0,161650000
Maruti,Swift Dzire VDI,Diesel,Individual,Manual,First Owner,10,6000.0,11.002116507732017,7,Maruti_Diesel_First Owner,110.02116507732018,176263600.0,186050000
Hyundai,Verna 1.6 CRDI,Diesel,Individual,Manual,First Owner,14,7142.857142857143,11.51293546492023,12,Hyundai_Diesel_First Owner,161.1810965088832,129443110.0,137250000
Hyundai,Verna CRDi SX,Diesel,Individual,Manual,Second Owner,19,6315.789473684211,11.695255355062795,3,Hyundai_Diesel_Second Owner,222.2098517461931,67879700.0,41175000
Fiat,Grande Punto Active,Diesel,Individual,Manual,First Owner,12,4333.333333333333,10.859018228147887,4,Fiat_Diesel_First Owner,130.30821873777464,83854910.0,85400000
Tata,Manza Aqua Quadrajet,Diesel,Individual,Manual,Second Owner,15,2000.0,10.308985993422082,0,Tata_Diesel_Second Owner,154.63478990133123,49195984.0,48800000
Ford,Figo Diesel EXI,Diesel,Individual,Manual,First Owner,14,5000.0,11.156264806643742,12,Ford_Diesel_First Owner,156.18770729301238,74855190.0,68625000
Maruti,Swift Dzire VXi,Petrol,Individual,Manual,Multiple Owners,16,3750.0,11.002116507732017,13,Maruti_Petrol_Multiple Owners,176.03386412371228,62898084.0,76250000
Maruti,Baleno Delta,Petrol,Trustmark Dealer,Manual,First Owner,8,3159.0,10.137491911183083,2,Maruti_Petrol_First Owner,81.09993528946467,192116620.0,173850000
Hyundai,Verna SX Diesel,Diesel,Dealer,Manual,First Owner,12,6666.666666666667,11.289794413577894,4,Hyundai_Diesel_First Owner,135.47753296293473,127778700.0,167750000
Maruti,Swift Dzire ZDI,Diesel,Individual,Manual,First Owner,12,12416.666666666666,11.91170829631447,4,Maruti_Diesel_First Owner,142.94049955577364,163234460.0,144875000
